respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift
0,0,0,120.14286041259766,0.10000000149011612,2.5,25,25.0
0,0,0,103.85713958740234,0.4000000059604645,2.5,10,6.25
0,0,1,13.142857551574707,0.6666669845581055,2.25,5,5.0
0,0,1,13.142857551574707,0.5,2.5,5,5.0
0,0,0,120.14286041259766,0.10000000149011612,2.5,25,25.0
0,0,0,26.14285659790039,0.30000001192092896,2.5,5,6.666666507720947
0,0,0,51.28571319580078,0.4000000059604645,2.5,5,5.0
0,0,0,103.85713958740234,0.20000000298023224,2.5,10,10.0
0,0,0,51.28571319580078,0.20000000298023224,2.5,10,10.0
0,0,0,120.14286041259766,0.20000000298023224,2.5,10,10.0
0,0,0,120.14286041259766,0.10000000149011612,2.5,25,25.0
0,0,0,129.14285278320312,0.20000000298023224,2.5,15,12.5
0,0,0,158.0,0.20000000298023224,2.5,10,15.0
0,0,0,77.14286041259766,0.6000000238418579,2.5,5,5.0
0,0,0,143.0,0.2222220003604889,2.25,15,15.0
0,0,1,13.142857551574707,0.30000001192092896,2.5,10,11.666666984558105
0,0,0,103.85713958740234,0.33333298563957214,2.25,10,10.0
0,0,0,51.28571319580078,0.2222220003604889,2.25,10,10.0
0,0,0,143.0,0.20000000298023224,2.5,15,15.0
0,0,0,65.42857360839844,0.30000001192092896,2.5,10,10.0
0,0,1,13.142857551574707,0.2222220003604889,2.25,15,15.0
0,0,0,65.42857360839844,0.20000000298023224,2.5,10,12.5
0,0,0,143.0,0.2222220003604889,2.25,10,15.0
0,0,0,129.14285278320312,0.20000000298023224,2.5,15,12.5
0,0,0,65.42857360839844,0.5,2.5,5,5.400000095367432
0,0,0,51.28571319580078,0.5,2.5,5,5.400000095367432
1,5,0,103.85713958740234,0.30000001192092896,2.5,7,7.0
0,0,0,51.28571319580078,0.4000000059604645,2.5,5,6.25
0,0,1,13.142857551574707,0.30000001192092896,2.5,10,8.333333015441895
0,0,0,143.0,0.30000001192092896,2.5,10,10.0
0,0,1,13.142857551574707,0.2222220003604889,2.25,10,17.5
0,0,1,13.142857551574707,0.8999999761581421,2.5,5,5.0
0,0,0,103.85713958740234,0.20000000298023224,2.5,10,17.5
0,0,0,103.85713958740234,0.20000000298023224,2.5,20,20.0
0,0,0,26.14285659790039,0.4444440007209778,2.25,10,10.0
0,0,0,103.85713958740234,0.5,2.5,10,8.0
0,0,0,26.14285659790039,0.20000000298023224,2.5,15,20.0
0,0,0,120.14286041259766,0.4000000059604645,2.5,10,10.0
0,0,0,120.14286041259766,0.20000000298023224,2.5,25,20.0
1,10,0,129.14285278320312,0.33333298563957214,2.25,10,10.0
0,0,0,143.0,0.4000000059604645,2.5,10,10.0
1,10,0,65.42857360839844,0.5,2.5,10,6.0
0,0,0,26.14285659790039,0.4444440007209778,2.25,10,10.0
0,0,1,13.142857551574707,0.4444440007209778,2.25,10,10.0
0,0,0,26.14285659790039,0.4444440007209778,2.25,10,10.0
1,5,0,26.14285659790039,0.6000000238418579,2.5,5,5.833333492279053
1,10,0,65.42857360839844,0.33333298563957214,2.25,10,10.0
0,0,1,13.142857551574707,0.4000000059604645,2.5,10,10.0
0,0,0,65.42857360839844,0.4000000059604645,2.5,10,10.0
0,0,0,168.42857360839844,0.20000000298023224,2.5,25,20.0
0,0,1,13.142857551574707,0.4000000059604645,2.5,10,10.0
0,0,0,65.42857360839844,0.20000000298023224,2.5,10,10.0
0,0,0,51.28571319580078,0.5,2.5,5,9.0
0,0,1,13.142857551574707,0.2222220003604889,2.25,25,22.5
1,10,0,65.42857360839844,0.33333298563957214,2.25,10,10.0
0,0,1,26.14285659790039,0.4444440007209778,2.25,15,11.25
0,0,0,51.28571319580078,0.2222220003604889,2.25,25,22.5
0,0,0,103.85713958740234,0.33333298563957214,2.25,10,15.0
0,0,0,77.14286041259766,0.4000000059604645,2.5,15,11.25
0,0,0,129.14285278320312,0.33333298563957214,2.25,10,15.0
0,0,0,65.42857360839844,0.5,2.5,5,8.0
1,10,0,51.28571319580078,0.4000000059604645,2.5,10,8.75
0,0,1,13.142857551574707,0.7777780294418335,2.25,5,5.75
0,0,1,13.142857551574707,0.4000000059604645,2.5,12,11.0
0,0,1,13.142857551574707,0.7777780294418335,2.25,7,6.25
1,7,0,26.14285659790039,0.6666669845581055,2.25,7,6.0
0,0,0,26.14285659790039,0.4444440007209778,2.25,15,8.0
0,0,0,51.28571319580078,0.30000001192092896,2.5,10,10.0
0,0,0,65.42857360839844,0.4000000059604645,2.5,10,10.0
0,0,0,103.85713958740234,0.4000000059604645,2.5,10,10.0
1,10,0,103.85713958740234,0.33333298563957214,2.25,10,8.333333015441895
0,0,1,13.142857551574707,0.2222220003604889,2.25,15,12.5
0,0,0,65.42857360839844,0.5,2.5,10,7.400000095367432
0,0,0,39.28571319580078,0.4000000059604645,2.5,10,10.0
0,0,0,103.85713958740234,0.4000000059604645,2.5,10,10.0
1,5,1,13.142857551574707,1.0,2.5,5,3.5
1,10,0,51.28571319580078,0.33333298563957214,2.25,5,10.0
1,10,1,13.142857551574707,0.5,2.5,7,5.8000006675720215
1,4,0,26.14285659790039,0.4444440007209778,2.25,5,8.75
0,0,0,65.42857360839844,0.20000000298023224,2.5,10,10.0
0,0,0,26.14285659790039,0.6000000238418579,2.5,5,6.166666507720947
0,0,0,51.28571319580078,0.4000000059604645,2.5,10,10.0
0,0,0,129.14285278320312,0.20000000298023224,2.5,25,17.5
0,0,0,103.85713958740234,0.20000000298023224,2.5,10,17.5
1,10,0,65.42857360839844,0.33333298563957214,2.75,5,8.333333015441895
0,0,0,103.85713958740234,0.30000001192092896,2.5,15,11.666666984558105
1,15,0,65.42857360839844,0.20000000298023224,2.5,10,10.0
1,10,0,51.28571319580078,0.30000001192092896,2.5,10,10.0
0,0,0,65.42857360839844,0.4000000059604645,2.5,10,10.0
0,0,0,65.42857360839844,0.30000001192092896,2.5,10,13.333333015441895
1,10,0,26.14285659790039,0.33333298563957214,2.25,10,10.0
1,10,0,51.28571319580078,0.33333298563957214,2.25,10,10.0
1,5,0,26.14285659790039,0.6000000238418579,2.5,5,5.0
0,0,0,143.0,0.20000000298023224,2.5,25,20.0
1,5,1,13.142857551574707,0.6000000238418579,2.5,5,5.833333492279053
1,10,0,26.14285659790039,0.33333298563957214,2.25,10,10.0
0,0,1,13.142857551574707,0.4000000059604645,2.5,10,10.0
0,0,0,65.42857360839844,0.4000000059604645,2.5,15,10.0
0,0,1,13.142857551574707,0.33333298563957214,2.25,10,10.0
0,0,0,51.28571319580078,0.4000000059604645,2.5,10,10.0
0,0,1,13.142857551574707,0.33333298563957214,2.25,10,10.0
1,10,0,26.14285659790039,0.2222220003604889,2.25,10,10.0
0,0,0,51.28571319580078,0.4444440007209778,2.25,10,10.0
0,0,0,65.42857360839844,0.4000000059604645,2.5,10,10.0
0,0,1,13.142857551574707,0.4444440007209778,2.25,10,10.0
0,0,0,65.42857360839844,0.33333298563957214,2.25,10,13.333333015441895
0,0,0,51.28571319580078,0.33333298563957214,2.25,10,10.0
0,0,0,103.85713958740234,0.20000000298023224,2.5,10,10.0
1,15,0,26.14285659790039,0.5555559992790222,2.25,10,10.0
1,10,1,13.142857551574707,0.75,2.0,10,10.833333015441895
0,0,1,13.142857551574707,0.375,2.0,25,18.33333396911621
1,25,0,26.14285659790039,0.375,2.0,20,23.33333396911621
1,10,1,39.28571319580078,0.8888890147209167,2.25,10,10.0
1,20,0,65.42857360839844,0.5555559992790222,2.25,20,14.0
0,0,0,26.14285659790039,0.5,2.0,25,21.25
0,0,0,39.28571319580078,0.5,2.0,20,21.25
1,10,1,13.142857551574707,0.875,2.0,25,9.25
0,0,0,168.42857360839844,0.2222220003604889,2.25,40,40.0
1,10,1,13.142857551574707,1.0,2.0,10,7.5
1,25,1,51.28571319580078,0.33333298563957214,2.25,25,25.0
0,0,1,26.14285659790039,0.8888890147209167,2.25,10,10.0
1,10,1,13.142857551574707,0.75,2.0,10,10.0
1,20,1,13.142857551574707,0.5555559992790222,2.25,20,12.0
1,10,1,13.142857551574707,0.875,2.0,10,10.0
1,10,0,51.28571319580078,0.6666669845581055,2.25,10,11.666666984558105
0,0,1,26.14285659790039,1.0,2.25,10,11.11111068725586
0,0,0,51.28571319580078,0.375,2.0,25,23.33333396911621
0,0,0,51.28571319580078,0.5,2.0,25,25.0
1,25,0,51.28571319580078,0.33333298563957214,2.25,25,25.0
1,25,0,26.14285659790039,0.375,2.0,25,25.0
0,0,0,51.28571319580078,0.375,2.0,25,25.0
0,0,0,51.28571319580078,0.375,2.0,50,33.33333206176758
0,0,0,39.28571319580078,0.5,2.0,25,25.0
1,25,1,13.142857551574707,0.33333298563957214,2.25,25,25.0
0,0,1,13.142857551574707,0.5,2.0,25,25.0
1,25,0,51.28571319580078,0.375,2.0,25,25.0
0,0,0,26.14285659790039,0.25,2.0,50,50.0
0,0,0,26.14285659790039,0.5,2.0,25,25.0
1,10,1,26.14285659790039,1.0,2.25,10,10.0
1,10,1,26.14285659790039,1.0,2.25,10,10.0
0,0,0,65.42857360839844,0.25,2.0,50,50.0
0,0,0,51.28571319580078,0.375,2.0,25,25.0
1,25,0,51.28571319580078,0.25,2.0,25,25.0
1,10,1,26.14285659790039,1.0,2.0,10,10.0
0,0,0,65.42857360839844,0.375,2.0,25,25.0
1,10,1,13.142857551574707,0.75,2.0,15,11.166666984558105
1,5,1,13.142857551574707,0.7777780294418335,2.25,5,5.0
0,0,0,26.14285659790039,0.5,2.0,20,17.5
1,10,0,26.14285659790039,0.5555559992790222,2.25,10,12.0
1,10,0,39.28571319580078,0.625,2.0,10,10.0
0,0,1,13.142857551574707,0.5555559992790222,2.25,15,14.0
1,10,1,13.142857551574707,0.75,2.0,10,10.0
0,0,1,13.142857551574707,0.75,2.0,10,10.0
0,0,1,13.142857551574707,0.75,2.0,40,11.666666984558105
0,0,1,13.142857551574707,0.75,2.0,10,10.0
0,0,0,51.28571319580078,0.25,2.0,50,50.0
1,10,0,39.28571319580078,0.75,2.0,10,10.0
1,25,0,103.85713958740234,0.2222220003604889,2.25,25,25.0
0,0,0,26.14285659790039,0.4285709857940674,2.25,20,23.33333396911621
0,0,0,26.14285659790039,0.375,2.0,25,21.66666603088379
0,0,1,13.142857551574707,0.6666669845581055,2.25,15,10.833333015441895
1,10,0,51.28571319580078,0.75,2.0,5,9.166666984558105
0,0,1,13.142857551574707,0.625,2.0,15,11.0
1,25,0,51.28571319580078,0.2222220003604889,2.25,25,25.0
1,15,1,51.28571319580078,0.4444440007209778,2.25,15,15.0
0,0,0,90.0,0.33333298563957214,2.25,25,25.0
1,25,0,168.42857360839844,0.2222220003604889,2.25,25,25.0
0,0,0,65.42857360839844,0.2222220003604889,2.25,25,37.5
1,20,1,26.14285659790039,0.5555559992790222,2.25,20,18.0
0,0,0,143.0,0.10000000149011612,2.5,75,75.0
0,0,0,77.14286041259766,0.33333298563957214,2.25,25,25.0
0,0,0,103.85713958740234,0.2222220003604889,2.25,25,37.5
1,25,0,103.85713958740234,0.2222220003604889,2.25,25,25.0
0,0,0,51.28571319580078,0.33333298563957214,2.25,25,25.0
1,25,0,90.0,0.2222220003604889,2.25,25,25.0
0,0,0,51.28571319580078,0.33333298563957214,2.25,25,25.0
1,25,0,26.14285659790039,0.5,2.0,10,10.0
0,0,1,13.142857551574707,0.5,2.0,10,15.0
1,15,0,26.14285659790039,0.375,2.0,15,15.0
1,25,1,13.142857551574707,0.2222220003604889,2.25,25,25.0
0,0,1,13.142857551574707,0.6666669845581055,2.25,15,12.5
0,0,0,51.28571319580078,0.33333298563957214,2.25,25,25.0
0,0,0,65.42857360839844,0.375,2.0,25,25.0
0,0,0,51.28571319580078,0.25,2.0,50,50.0
0,0,0,103.85713958740234,0.20000000298023224,2.5,10,10.0
1,25,0,51.28571319580078,0.5,2.0,25,20.0
0,0,0,103.85713958740234,0.20000000298023224,2.5,5,5.0
1,250,0,51.28571319580078,0.5555559992790222,2.25,250,170.0
0,0,0,65.42857360839844,0.20000000298023224,2.5,5,7.5
0,0,0,120.14286041259766,0.10000000149011612,2.5,15,15.0
0,0,0,51.28571319580078,0.699999988079071,2.5,2,2.0
0,0,0,51.28571319580078,0.20000000298023224,2.5,5,5.0
0,0,0,103.85713958740234,0.20000000298023224,2.5,5,5.0
0,0,0,51.28571319580078,0.5,2.5,2,2.0
1,25,1,26.14285659790039,1.0,2.25,40,25.5
0,0,0,129.14285278320312,0.30000001192092896,2.5,3,3.0
0,0,0,103.85713958740234,0.20000000298023224,2.5,10,10.0
1,100,1,13.142857551574707,1.0,2.0,100,87.5
1,100,1,51.28571319580078,0.4444440007209778,2.25,100,100.0
1,50,1,26.14285659790039,1.0,2.25,50,38.83333206176758
1,25,1,13.142857551574707,0.875,2.0,25,39.25
1,25,1,13.142857551574707,1.0,2.0,25,35.0
0,0,0,103.85713958740234,0.4000000059604645,2.5,5,5.0
0,0,0,26.14285659790039,0.4000000059604645,2.5,5,4.75
0,0,1,13.142857551574707,0.5555559992790222,2.25,10,9.0
0,0,0,120.14286041259766,0.20000000298023224,2.5,10,10.0
0,0,0,51.28571319580078,0.4000000059604645,2.5,5,5.0
1,25,1,13.142857551574707,1.0,2.0,25,25.0
0,0,0,120.14286041259766,0.20000000298023224,2.5,10,10.0
0,0,0,120.14286041259766,0.20000000298023224,2.5,10,10.0
0,0,0,103.85713958740234,0.4000000059604645,2.5,5,5.0
0,0,0,65.42857360839844,0.20000000298023224,2.5,10,10.0
0,0,0,143.0,0.20000000298023224,2.5,10,10.0
1,2,1,13.142857551574707,0.8888890147209167,2.25,2,2.0
0,0,0,26.14285659790039,0.20000000298023224,2.5,10,10.0
0,0,0,103.85713958740234,0.20000000298023224,2.5,10,10.0
0,0,0,129.14285278320312,0.20000000298023224,2.5,10,10.0
1,5,0,65.42857360839844,0.30000001192092896,2.5,5,5.0
0,0,0,103.85713958740234,0.20000000298023224,2.5,10,10.0
0,0,0,120.14286041259766,0.20000000298023224,2.5,10,10.0
0,0,0,65.42857360839844,0.10000000149011612,2.5,20,20.0
1,25,1,51.28571319580078,0.8888890147209167,2.25,25,27.5
1,25,1,13.142857551574707,1.0,2.0,25,25.0
0,0,0,51.28571319580078,0.25,2.0,100,57.5
0,0,0,26.14285659790039,0.625,2.0,25,25.0
0,0,1,13.142857551574707,0.5,2.0,25,31.25
1,25,1,26.14285659790039,1.0,2.25,25,13.333333015441895
1,15,1,39.28571319580078,1.0,2.25,15,14.0
1,10,1,26.14285659790039,1.0,2.25,15,14.5
1,25,1,26.14285659790039,0.875,2.5,15,15.0
1,25,1,39.28571319580078,1.0,2.25,25,11.666666984558105
1,25,0,26.14285659790039,0.5,2.0,25,19.25
0,0,0,120.14286041259766,0.20000000298023224,2.5,10,10.0
0,0,1,13.142857551574707,0.4444440007209778,2.25,35,31.25
0,0,1,13.142857551574707,0.5,2.0,25,37.5
1,25,0,65.42857360839844,0.4444440007209778,2.25,25,25.0
1,25,1,13.142857551574707,0.375,2.0,25,25.0
0,0,0,39.28571319580078,0.375,2.0,10,40.0
1,25,0,51.28571319580078,0.5555559992790222,2.25,15,19.0
1,20,1,13.142857551574707,0.5,2.0,25,25.0
0,0,1,51.28571319580078,0.7777780294418335,2.25,40,21.5
1,25,0,51.28571319580078,0.6666669845581055,2.25,25,20.0
1,25,1,13.142857551574707,1.0,2.0,25,25.0
1,25,1,51.28571319580078,0.7777780294418335,2.25,25,25.0
0,0,0,51.28571319580078,0.7777780294418335,2.25,25,27.83333396911621
1,25,0,26.14285659790039,0.375,2.0,10,20.0
0,0,1,13.142857551574707,0.75,2.0,25,33.33333206176758
0,0,1,13.142857551574707,1.0,2.0,25,25.0
1,25,1,26.14285659790039,0.8888890147209167,2.25,25,25.0
1,50,1,51.28571319580078,0.33333298563957214,2.25,50,50.0
1,50,0,51.28571319580078,0.33333298563957214,2.25,50,50.0
0,0,0,39.28571319580078,0.625,2.0,25,32.0
1,25,1,51.28571319580078,0.8888890147209167,2.25,50,21.83333396911621
1,50,0,158.0,0.125,2.0,50,50.0
1,30,1,13.142857551574707,0.625,2.0,30,30.0
0,0,0,26.14285659790039,0.5,2.0,25,43.75
0,0,0,26.14285659790039,0.875,2.0,25,25.0
1,25,1,51.28571319580078,0.6666669845581055,2.25,25,25.0
0,0,1,51.28571319580078,0.8888890147209167,2.25,10,21.25
1,30,0,39.28571319580078,0.75,2.0,25,30.0
1,15,1,13.142857551574707,0.2222220003604889,2.25,15,15.0
0,0,0,129.14285278320312,0.10000000149011612,2.5,20,20.0
0,0,0,120.14286041259766,0.4000000059604645,2.5,10,11.25
0,0,0,77.14286041259766,0.30000001192092896,2.5,25,25.0
0,0,0,103.85713958740234,0.30000001192092896,2.5,25,25.0
0,0,1,13.142857551574707,0.6666669845581055,2.25,12,11.666666984558105
1,10,1,13.142857551574707,0.8888890147209167,2.25,10,7.5
1,25,0,26.14285659790039,0.30000001192092896,2.5,25,18.33333396911621
0,0,1,13.142857551574707,0.7777780294418335,2.25,10,10.0
1,10,0,51.28571319580078,0.4444440007209778,2.25,10,11.25
1,10,1,13.142857551574707,0.6666669845581055,2.25,10,10.0
1,10,1,13.142857551574707,0.699999988079071,2.5,10,9.25
1,15,0,26.14285659790039,0.6000000238418579,2.5,10,10.0
1,15,1,13.142857551574707,0.5555559992790222,2.25,15,14.0
1,10,1,13.142857551574707,0.6666669845581055,2.25,10,6.666666507720947
0,0,0,195.0,0.10000000149011612,2.5,75,75.0
0,0,0,103.85713958740234,0.30000001192092896,2.5,15,25.0
0,0,0,103.85713958740234,0.30000001192092896,2.5,25,25.0
0,0,0,103.85713958740234,0.33333298563957214,2.25,25,25.0
1,25,1,13.142857551574707,0.33333298563957214,2.25,25,20.0
0,0,1,13.142857551574707,0.800000011920929,2.5,7,10.5
1,10,1,13.142857551574707,0.7777780294418335,2.25,10,10.0
1,25,0,26.14285659790039,0.4444440007209778,2.25,10,15.5
0,0,0,26.14285659790039,0.5555559992790222,2.25,25,17.0
1,25,0,65.42857360839844,0.2222220003604889,2.25,25,25.0
1,10,1,13.142857551574707,0.8888890147209167,2.25,10,10.0
1,25,0,51.28571319580078,0.4444440007209778,2.25,20,16.25
1,15,0,51.28571319580078,0.5555559992790222,2.25,15,15.0
1,10,1,13.142857551574707,0.7777780294418335,2.25,10,10.0
1,5,1,13.142857551574707,0.4444440007209778,2.25,5,20.0
1,10,0,26.14285659790039,0.6666669845581055,2.25,10,10.833333015441895
0,0,1,13.142857551574707,0.5555559992790222,2.25,25,17.0
1,10,1,13.142857551574707,0.6666669845581055,2.25,10,10.833333015441895
0,0,1,13.142857551574707,0.5,2.5,25,17.0
1,25,1,13.142857551574707,0.6666669845581055,2.25,10,10.0
1,15,1,13.142857551574707,0.4444440007209778,2.25,25,17.5
0,0,1,13.142857551574707,0.6000000238418579,2.5,10,14.166666984558105
0,0,0,143.0,0.4000000059604645,2.5,10,21.25
1,10,0,39.28571319580078,0.6666669845581055,2.25,12,10.333333015441895
1,10,0,51.28571319580078,0.5,2.5,25,13.0
1,25,0,51.28571319580078,0.4444440007209778,2.25,10,10.0
1,15,1,13.142857551574707,0.4000000059604645,2.5,10,12.5
0,0,1,13.142857551574707,0.7777780294418335,2.25,10,7.833333492279053
0,0,0,65.42857360839844,0.4444440007209778,2.25,10,17.5
1,10,1,13.142857551574707,0.4444440007209778,2.25,25,14.25
0,0,0,26.14285659790039,0.5555559992790222,2.25,10,13.0
1,10,0,39.28571319580078,0.6666669845581055,2.25,10,9.166666984558105
0,0,0,26.14285659790039,0.5555559992790222,2.25,10,11.0
0,0,1,13.142857551574707,0.4444440007209778,2.25,25,16.25
0,0,1,13.142857551574707,0.5555559992790222,2.25,25,18.399999618530273
0,0,0,65.42857360839844,0.5,2.5,10,13.0
0,0,0,51.28571319580078,0.699999988079071,2.5,10,10.0
0,0,1,13.142857551574707,0.6000000238418579,2.5,10,10.833333015441895
1,10,0,51.28571319580078,0.4444440007209778,2.25,10,13.75
0,0,0,39.28571319580078,0.6666669845581055,2.25,10,10.833333015441895
1,5,1,13.142857551574707,1.0,2.25,5,5.5
0,0,1,39.28571319580078,0.800000011920929,2.5,10,8.166666984558105
0,0,1,13.142857551574707,0.5555559992790222,2.25,10,11.0
1,5,1,13.142857551574707,0.6666669845581055,2.25,10,10.833333015441895
0,0,0,39.28571319580078,0.4444440007209778,2.25,15,17.5
1,10,1,13.142857551574707,0.6000000238418579,2.5,10,10.0
0,0,0,103.85713958740234,0.5,2.5,10,14.0
1,10,1,13.142857551574707,0.5,2.5,10,17.0
1,10,1,13.142857551574707,0.6666669845581055,2.25,10,10.0
1,20,0,26.14285659790039,0.5555559992790222,2.25,10,10.0
0,0,0,90.0,0.33333298563957214,2.25,25,23.33333396911621
0,0,1,13.142857551574707,0.6666669845581055,2.25,10,10.0
0,0,1,26.14285659790039,0.7777780294418335,2.25,10,10.0
1,10,1,26.14285659790039,0.5555559992790222,2.25,10,10.0
0,0,1,13.142857551574707,0.33333298563957214,2.25,25,23.33333396911621
0,0,1,13.142857551574707,0.33333298563957214,2.25,25,23.33333396911621
0,0,1,26.14285659790039,0.6666669845581055,2.25,10,10.0
1,10,1,13.142857551574707,0.6666669845581055,2.25,10,10.0
1,20,0,77.14286041259766,0.33333298563957214,2.25,10,13.333333015441895
0,0,0,51.28571319580078,0.6000000238418579,2.5,15,11.666666984558105
1,10,1,26.14285659790039,0.6666669845581055,2.25,10,10.0
0,0,1,13.142857551574707,0.30000001192092896,2.5,25,23.33333396911621
0,0,1,13.142857551574707,0.8888890147209167,2.25,10,10.0
0,0,0,39.28571319580078,0.5555559992790222,2.25,10,13.0
1,15,1,13.142857551574707,0.4444440007209778,2.25,15,16.25
1,20,1,26.14285659790039,1.0,2.25,10,21.66666603088379
1,50,0,51.28571319580078,0.6000000238418579,2.5,50,28.33333396911621
1,25,1,39.28571319580078,1.0,2.5,25,24.0
1,25,1,26.14285659790039,1.0,2.25,25,22.75
0,0,1,13.142857551574707,0.5,2.5,50,50.0
1,60,0,51.28571319580078,0.4000000059604645,2.5,50,45.0
1,50,1,26.14285659790039,0.6666669845581055,2.25,25,29.16666603088379
1,25,1,39.28571319580078,0.699999988079071,2.5,25,28.5
0,0,1,13.142857551574707,0.30000001192092896,2.5,75,58.33333206176758
1,50,0,51.28571319580078,0.4444440007209778,2.25,50,30.0
0,0,1,13.142857551574707,0.4444440007209778,2.25,50,43.75
1,25,0,26.14285659790039,0.7777780294418335,2.25,25,25.0
0,0,0,26.14285659790039,0.7777780294418335,2.25,25,28.5
0,0,0,26.14285659790039,0.6666669845581055,2.25,50,33.33333206176758
1,25,1,13.142857551574707,0.699999988079071,2.5,25,22.83333396911621
1,35,1,26.14285659790039,0.5555559992790222,2.25,25,29.0
1,25,1,13.142857551574707,1.0,2.25,25,25.0
1,30,1,13.142857551574707,0.699999988079071,2.5,30,29.25
1,15,0,103.85713958740234,0.4444440007209778,2.25,10,10.0
0,0,0,65.42857360839844,0.20000000298023224,2.5,10,10.0
1,100,0,51.28571319580078,0.6000000238418579,2.5,100,91.66666412353516
1,50,0,51.28571319580078,0.2222220003604889,2.25,100,62.5
0,0,0,195.0,0.09090899676084518,2.75,25,25.0
1,2,1,13.142857551574707,0.800000011920929,2.5,5,2.75
1,5,1,13.142857551574707,0.8999999761581421,2.5,2,1.8333333730697632
0,0,0,65.42857360839844,0.20000000298023224,2.5,12,11.0
0,0,0,51.28571319580078,0.18181799352169037,2.75,10,10.0
1,25,1,13.142857551574707,0.8999999761581421,2.5,25,26.11111068725586
1,100,1,26.14285659790039,1.0,2.25,200,166.6666717529297
1,25,1,39.28571319580078,1.0,2.5,25,25.5
0,0,0,26.14285659790039,0.6666669845581055,2.25,100,83.33333587646484
1,35,1,26.14285659790039,1.0,2.25,40,38.33333206176758
1,50,1,13.142857551574707,1.0,2.5,100,37.5
1,30,1,26.14285659790039,1.0,2.5,25,30.0
1,50,0,51.28571319580078,0.6000000238418579,2.5,40,46.66666793823242
1,25,0,51.28571319580078,0.6000000238418579,2.5,25,23.33333396911621
1,25,1,51.28571319580078,0.8999999761581421,2.5,15,16.66666603088379
1,10,1,13.142857551574707,1.0,2.25,10,9.11111068725586
0,0,0,65.42857360839844,0.2222220003604889,2.25,50,50.0
1,25,1,13.142857551574707,0.33333298563957214,2.25,25,25.0
1,25,0,26.14285659790039,0.33333298563957214,2.25,25,25.0
0,0,0,103.85713958740234,0.33333298563957214,2.25,25,33.33333206176758
1,10,1,13.142857551574707,0.8999999761581421,2.5,10,10.0
0,0,0,143.0,0.20000000298023224,2.5,50,50.0
1,25,0,26.14285659790039,0.33333298563957214,2.25,25,25.0
1,25,1,13.142857551574707,0.6000000238418579,2.5,10,12.5
0,0,0,51.28571319580078,0.4444440007209778,2.25,15,15.0
0,0,0,39.28571319580078,0.4444440007209778,2.25,25,25.0
